"id","zeeid","zipcode","type"
"3044","1280","09732","POL"
"3045","1280","09733","POL"
"3046","1280","09734","POL"
"3047","1280","09735","POL"
"3048","1280","09736","POL"
"3049","1280","09737","POL"
"3050","1280","09738","POL"
"3051","1280","09739","POL"
"3052","1280","09741","POL"
"3053","1280","09742","POL"
"3054","1280","09743","POL"
"3055","1280","09744","POL"
"3056","1280","09745","POL"
"3057","1280","09748","POL"
"3058","1280","09749","POL"
"3059","1280","09750","POL"
"3060","1280","09751","POL"
"3061","1280","09752","POL"
"3062","1280","09753","POL"
"3063","1280","09754","POL"
"3064","1280","09755","POL"
"3065","1280","09756","POL"
"3066","1280","09758","POL"
"3067","1280","09759","POL"
"3068","1280","09761","POL"
"3069","1280","09762","POL"
"3070","1280","09769","POL"
"3071","1280","09777","POL"
"3072","1280","09780","POL"
"3073","1280","09801","POL"
"3074","1280","09802","POL"
"3075","1280","09803","POL"
"3076","1280","09804","POL"
"3077","1280","09805","POL"
"3078","1280","09806","POL"
"3079","1280","09807","POL"
"3080","1280","09808","POL"
"3081","1280","09809","POL"
"3082","1280","09810","POL"
"3083","1280","09811","POL"
"3084","1280","09812","POL"
"3085","1280","09813","POL"
"3086","1280","09814","POL"
"3087","1280","09815","POL"
"3088","1280","09816","POL"
"3089","1280","09817","POL"
"3090","1280","09818","POL"
"3091","1280","09819","POL"
"3092","1280","09820","POL"
"3093","1280","09821","POL"
"3094","1280","09822","POL"
"3095","1280","09823","POL"
"3096","1280","09824","POL"
"3097","1280","09825","POL"
"3098","1280","09826","POL"
"3099","1280","09827","POL"
"3100","1280","09828","POL"
"3101","1280","09829","POL"
"3102","1280","09830","POL"
"3103","1280","09831","POL"
"3104","1280","09834","POL"
"3105","1280","09836","POL"
"3106","1280","09837","POL"
"3107","1280","09838","POL"
"3108","1280","09842","POL"
"3109","1280","09844","POL"
"3110","1280","09845","POL"
"3111","1280","09846","POL"
"3112","1280","09847","POL"
"3113","1280","09848","POL"
"3114","1280","09851","POL"
"3115","1280","09853","POL"
"3116","1280","09854","POL"
"3117","1280","09855","POL"
"3118","1280","09856","POL"
"3119","1280","09857","POL"
"3120","1280","09858","POL"
"3121","1280","09859","POL"
"3122","1280","09860","POL"
"3123","1280","09861","POL"
"3124","1280","09862","POL"
"3125","1280","09863","POL"
"3126","1280","09864","POL"
"3127","1280","09867","POL"
"3128","1280","09869","POL"
"3129","1280","09870","POL"
"3130","1280","09873","POL"
"3131","1280","09874","POL"
"3132","1280","09875","POL"
"3133","1280","09876","POL"
"3134","1280","09877","POL"
"3135","1280","09880","POL"
"3136","1280","09892","POL"
"3137","1280","09895","POL"
"3138","1280","09898","POL"
"3139","1281","91101","POL"
"3140","1281","91102","POL"
"3141","1281","91104","POL"
"3142","1281","91106","POL"
"3143","1281","91108","POL"
"3144","1281","91114","POL"
"3145","1281","91116","POL"
"3146","1281","91118","POL"
"3147","1281","91125","POL"
"3148","1281","91001","POL"
"3149","1281","91003","POL"
"3150","1281","91030","POL"
"3151","1281","91031","POL"
"3152","1281","91103","POL"
"3153","1281","91105","POL"
"3154","1281","91107","POL"
"3155","1281","91109","POL"
"3156","1281","91110","POL"
"3157","1281","91115","POL"
"3158","1281","91117","POL"
"3159","1281","91121","POL"
"3160","1281","91123","POL"
"3161","1281","91124","POL"
"3162","1281","91126","POL"
"3163","1281","91129","POL"
"3164","1281","91182","POL"
"3165","1281","91184","POL"
"3166","1281","91189","POL"
"3167","1281","91199","POL"
"3168","1281","91775","POL"
"3169","1282","07735","POL"
"3170","1282","08816","POL"
"3171","1282","08850","POL"
"3172","1282","08857","POL"
"3173","1282","08871","POL"
"3174","1282","08872","POL"
"3175","1282","08882","POL"
"3176","1282","08884","POL"
"3177","1282","07721","POL"
"3178","1282","07730","POL"
"3179","1282","07747","POL"
"3180","1282","08859","POL"
"3181","1282","08879","POL"
"3182","1283","27207","POL"
"3183","1283","27242","POL"
"3184","1283","27252","POL"
"3185","1283","27256","POL"
"3186","1283","27259","POL"
"3187","1283","27325","POL"
"3188","1283","27332","POL"
"3189","1283","27376","POL"
"3190","1283","27505","POL"
"3191","1283","27562","POL"
"3192","1283","28315","POL"
"3193","1283","28326","POL"
"3194","1283","28350","POL"
"3195","1283","28355","POL"
"3196","1283","28368","POL"
"3197","1283","28370","POL"
"3198","1283","28374","POL"
"3199","1283","28387","POL"
"3200","1283","28388","POL"
"3201","1283","28394","POL"
"3202","1283","27213","POL"
"3203","1283","27228","POL"
"3204","1283","27237","POL"
"3205","1283","27312","POL"
"3206","1283","27330","POL"
"3207","1283","27331","POL"
"3208","1283","27344","POL"
"3209","1283","27559","POL"
"3210","1283","28327","POL"
"3211","1285","75016","POL"
"3212","1285","75038","POL"
"3213","1285","75062","POL"
"3214","1285","75235","POL"
"3215","1285","75247","POL"
"3216","1285","75261","POL"
"3217","1285","75342","POL"
"3218","1285","75356","POL"
"3219","1285","76039","POL"
"3220","1285","76155","POL"
"3221","1285","75015","POL"
"3222","1285","75017","POL"
"3223","1285","75059","POL"
"3224","1285","75060","POL"
"3225","1285","75061","POL"
"3226","1285","75064","POL"
"3227","1288","44221","POL"
"3228","1288","44222","POL"
"3229","1288","44223","POL"
"3230","1288","44224","POL"
"3231","1288","44262","POL"
"3232","1288","44278","POL"
"3233","1288","44305","POL"
"3234","1288","44313","POL"
"3235","1288","44316","POL"
"3236","1288","44302","POL"
"3237","1288","44303","POL"
"3238","1288","44304","POL"
"3239","1288","44307","POL"
"3240","1288","44308","POL"
"3241","1288","44309","POL"
"3242","1288","44310","POL"
"3243","1288","44311","POL"
"3244","1288","44314","POL"
"3245","1288","44315","POL"
"3246","1288","44320","POL"
"3247","1288","44325","POL"
"3248","1288","44326","POL"
"3249","1288","44328","POL"
"3250","1288","44396","POL"
"3251","1288","44398","POL"
"3252","1289","24001","POL"
"3253","1289","24002","POL"
"3254","1289","24003","POL"
"3255","1289","24004","POL"
"3256","1289","24005","POL"
"3257","1289","24006","POL"
"3258","1289","24007","POL"
"3259","1289","24008","POL"
"3260","1289","24009","POL"
"3261","1289","24010","POL"
"3262","1289","24011","POL"
"3263","1289","24013","POL"
"3264","1289","24014","POL"
"3265","1289","24018","POL"
"3266","1289","24095","POL"
"3267","1289","24101","POL"
"3268","1289","24121","POL"
"3269","1289","24153","POL"
"3270","1289","24179","POL"
"3271","1289","24184","POL"
"3272","1289","24012","POL"
"3273","1289","24015","POL"
"3274","1289","24016","POL"
"3275","1289","24017","POL"
"3276","1289","24019","POL"
"3277","1289","24022","POL"
"3278","1289","24023","POL"
"3279","1289","24024","POL"
"3280","1289","24025","POL"
"3281","1289","24026","POL"
"3282","1289","24027","POL"
"3283","1289","24028","POL"
"3284","1289","24029","POL"
"3285","1289","24030","POL"
"3286","1289","24031","POL"
"3287","1289","24032","POL"
"3288","1289","24033","POL"
"3289","1289","24034","POL"
"3290","1289","24035","POL"
"3291","1289","24036","POL"
"3292","1289","24037","POL"
"3293","1289","24038","POL"
"3294","1289","24040","POL"
"3295","1289","24042","POL"
"3296","1289","24043","POL"
"3297","1289","24050","POL"
"3298","1289","24155","POL"
"3299","1289","24157","POL"
"3300","1290","89103","POL"
"3301","1290","89113","POL"
"3302","1290","89118","POL"
"3303","1290","89139","POL"
"3304","1290","89140","POL"
"3305","1290","89173","POL"
"3306","1290","89135","POL"
"3307","1290","89138","POL"
"3308","1290","89147","POL"
"3309","1291","90650","POL"
"3310","1291","90651","POL"
"3311","1291","90652","POL"
"3312","1291","90670","POL"
"3313","1291","90671","POL"
"3314","1291","90706","POL"
"3315","1291","90707","POL"
"3316","1291","90723","POL"
"3317","1292","33124","POL"
"3318","1292","33131","POL"
"3319","1292","33133","POL"
"3320","1292","33137","POL"
"3321","1292","33143","POL"
"3322","1292","33149","POL"
"3323","1292","33233","POL"
"3324","1292","33243","POL"
"3325","1292","33101","POL"
"3326","1292","33111","POL"
"3327","1292","33127","POL"
"3328","1292","33128","POL"
"3329","1292","33129","POL"
"3330","1292","33130","POL"
"3331","1292","33136","POL"
"3332","1292","33151","POL"
"3333","1292","33231","POL"
"3334","1294","07009","POL"
"3335","1294","07018","POL"
"3336","1294","07040","POL"
"3337","1294","07042","POL"
"3338","1294","07043","POL"
"3339","1294","07079","POL"
"3340","1294","07106","POL"
"3341","1294","07003","POL"
"3342","1294","07017","POL"
"3343","1294","07019","POL"
"3344","1294","07028","POL"
"3345","1295","97206","POL"
"3346","1295","97213","POL"
"3347","1295","97214","POL"
"3348","1295","97215","POL"
"3349","1295","97232","POL"
"3350","1295","97254","POL"
"3351","1295","97286","POL"
"3352","1295","97293","POL"
"3353","1295","97211","POL"
"3354","1295","97212","POL"
"3355","1295","97217","POL"
"3356","1295","97227","POL"
"3357","1296","66018","POL"
"3358","1296","66062","POL"
"3359","1296","66063","POL"
"3360","1296","66217","POL"
"3361","1296","66218","POL"
"3362","1296","66219","POL"
"3363","1296","66221","POL"
"3364","1296","66226","POL"
"3365","1296","66250","POL"
"3366","1296","66286","POL"
"3367","1296","66030","POL"
"3368","1296","66031","POL"
"3369","1296","66051","POL"
"3370","1296","66061","POL"
"3371","1296","66220","POL"
"3372","1296","66227","POL"
"3373","1297","19003","POL"
"3374","1297","19010","POL"
"3375","1297","19035","POL"
"3376","1297","19041","POL"
"3377","1297","19066","POL"
"3378","1297","19072","POL"
"3379","1297","19083","POL"
"3380","1297","19096","POL"
"3381","1297","19128","POL"
"3382","1297","19031","POL"
"3383","1297","19038","POL"
"3384","1297","19075","POL"
"3385","1297","19118","POL"
"3386","1297","19428","POL"
"3387","1297","19429","POL"
"3388","1297","19444","POL"
"3389","1297","19462","POL"
"3390","1299","07012","POL"
"3391","1299","07013","POL"
"3392","1299","07014","POL"
"3393","1299","07109","POL"
"3394","1299","07110","POL"
"3395","1299","07424","POL"
"3396","1299","07480","POL"
"3397","1299","07004","POL"
"3398","1299","07005","POL"
"3399","1299","07034","POL"
"3400","1299","07035","POL"
"3401","1299","07045","POL"
"3402","1299","07058","POL"
"3403","1299","07082","POL"
"3404","1299","07403","POL"
"3405","1299","07405","POL"
"3406","1299","07420","POL"
"3407","1299","07457","POL"
"3408","1300","37066","POL"
"3409","1300","37080","POL"
"3410","1300","37115","POL"
"3411","1300","37116","POL"
"3412","1300","37138","POL"
"3413","1300","37216","POL"
"3414","1300","37070","POL"
"3415","1300","37072","POL"
"3416","1300","37075","POL"
"3417","1300","37077","POL"
"3418","1300","37152","POL"
"3419","1301","06611","POL"
"3420","1301","06612","POL"
"3421","1301","06811","POL"
"3422","1301","06831","POL"
"3423","1301","06875","POL"
"3424","1301","06876","POL"
"3425","1301","06883","POL"
"3426","1301","06896","POL"
"3427","1301","10504","POL"
"3428","1301","10506","POL"
"3429","1301","10523","POL"
"3430","1301","10576","POL"
"3431","1301","10590","POL"
"3432","1301","10595","POL"
"3433","1301","06810","POL"
"3434","1301","06813","POL"
"3435","1301","06877","POL"
"3436","1301","06879","POL"
"3437","1301","06897","POL"
"3438","1302","08512","POL"
"3439","1302","08520","POL"
"3440","1302","08526","POL"
"3441","1302","08536","POL"
"3442","1302","08550","POL"
"3443","1302","08561","POL"
"3444","1302","08852","POL"
"3445","1302","08873","POL"
"3446","1302","08875","POL"
"3447","1302","08890","POL"
"3448","1302","08502","POL"
"3449","1302","08504","POL"
"3450","1302","08528","POL"
"3451","1302","08540","POL"
"3452","1302","08541","POL"
"3453","1302","08542","POL"
"3454","1302","08543","POL"
"3455","1302","08544","POL"
"3456","1302","08553","POL"
"3457","1302","08558","POL"
"3458","1302","08823","POL"
"3459","1302","08824","POL"
"3460","1305","70638","POL"
"3461","1305","70639","POL"
"3462","1305","70656","POL"
"3463","1305","71066","POL"
"3464","1305","71323","POL"
"3465","1305","71325","POL"
"3466","1305","71328","POL"
"3467","1305","71331","POL"
"3468","1305","71341","POL"
"3469","1305","71351","POL"
"3470","1305","71367","POL"
"3471","1305","71405","POL"
"3472","1305","71407","POL"
"3473","1305","71409","POL"
"3474","1305","71416","POL"
"3475","1305","71417","POL"
"3476","1305","71423","POL"
"3477","1305","71424","POL"
"3478","1305","71427","POL"
"3479","1305","71430","POL"
"3480","1305","71431","POL"
"3481","1305","71433","POL"
"3482","1305","71434","POL"
"3483","1305","71438","POL"
"3484","1305","71443","POL"
"3485","1305","71446","POL"
"3486","1305","71447","POL"
"3487","1305","71448","POL"
"3488","1305","71452","POL"
"3489","1305","71454","POL"
"3490","1305","71455","POL"
"3491","1305","71456","POL"
"3492","1305","71457","POL"
"3493","1305","71458","POL"
"3494","1305","71459","POL"
"3495","1305","71461","POL"
"3496","1305","71463","POL"
"3497","1305","71466","POL"
"3498","1305","71467","POL"
"3499","1305","71472","POL"
"3500","1305","71475","POL"
"3501","1305","71496","POL"
"3502","1305","71497","POL"
"3503","1305","71301","POL"
"3504","1305","71302","POL"
"3505","1305","71303","POL"
"3506","1305","71306","POL"
"3507","1305","71307","POL"
"3508","1305","71309","POL"
"3509","1305","71315","POL"
"3510","1305","71346","POL"
"3511","1305","71348","POL"
"3512","1305","71359","POL"
"3513","1305","71360","POL"
"3514","1305","71361","POL"
"3515","1305","71365","POL"
"3516","1305","71477","POL"
"3517","1305","71485","POL"
"3518","1306","75051","POL"
"3519","1306","75053","POL"
"3520","1306","76006","POL"
"3521","1306","76013","POL"
"3522","1306","76014","POL"
"3523","1306","76015","POL"
"3524","1306","76094","POL"
"3525","1306","76004","POL"
"3526","1306","76007","POL"
"3527","1306","76010","POL"
"3528","1306","76011","POL"
"3529","1306","76012","POL"
"3530","1307","20012","POL"
"3531","1307","20306","POL"
"3532","1307","20902","POL"
"3533","1307","20903","POL"
"3534","1307","20904","POL"
"3535","1307","20914","POL"
"3536","1307","20915","POL"
"3537","1307","20993","POL"
"3538","1307","20787","POL"
"3539","1307","20901","POL"
"3540","1307","20907","POL"
"3541","1307","20910","POL"
"3542","1307","20911","POL"
"3543","1307","20912","POL"
"3544","1307","20913","POL"
"3545","1307","20918","POL"
"3546","1308","77489","POL"
"3547","1308","77545","POL"
"3548","1308","77584","POL"
"3549","1308","77045","POL"
"3550","1308","77053","POL"
"3551","1308","77054","POL"
"3552","1308","77230","POL"
"3553","1308","77245","POL"
"3554","1309","61535","POL"
"3555","1309","61550","POL"
"3556","1309","61554","POL"
"3557","1309","61555","POL"
"3558","1309","61558","POL"
"3559","1309","61568","POL"
"3560","1309","61571","POL"
"3561","1309","61701","POL"
"3562","1309","61702","POL"
"3563","1309","61705","POL"
"3564","1309","61736","POL"
"3565","1309","61745","POL"
"3566","1309","61755","POL"
"3567","1309","61772","POL"
"3568","1309","61774","POL"
"3569","1309","61776","POL"
"3570","1309","61790","POL"
"3571","1309","61799","POL"
"3572","1309","61704","POL"
"3573","1309","61725","POL"
"3574","1309","61729","POL"
"3575","1309","61732","POL"
"3576","1309","61733","POL"
"3577","1309","61742","POL"
"3578","1309","61748","POL"
"3579","1309","61761","POL"
"3580","1310","91701","POL"
"3581","1310","91737","POL"
"3582","1310","91741","POL"
"3583","1310","91768","POL"
"3584","1310","91769","POL"
"3585","1310","91784","POL"
"3586","1310","91711","POL"
"3587","1310","91750","POL"
"3588","1310","91773","POL"
"3589","1311","91201","POL"
"3590","1311","91202","POL"
"3591","1311","91222","POL"
"3592","1311","91353","POL"
"3593","1311","91502","POL"
"3594","1311","91503","POL"
"3595","1311","91505","POL"
"3596","1311","91506","POL"
"3597","1311","91507","POL"
"3598","1311","91508","POL"
"3599","1311","91510","POL"
"3600","1311","91521","POL"
"3601","1311","91522","POL"
"3602","1311","91523","POL"
"3603","1311","91526","POL"
"3604","1311","91601","POL"
"3605","1311","91603","POL"
"3606","1311","91605","POL"
"3607","1311","91606","POL"
"3608","1311","91609","POL"
"3609","1311","91615","POL"
"3610","1311","91616","POL"
"3611","1311","91617","POL"
"3612","1311","91618","POL"
"3613","1312","90039","POL"
"3614","1312","90065","POL"
"3615","1312","91011","POL"
"3616","1312","91012","POL"
"3617","1312","91203","POL"
"3618","1312","91204","POL"
"3619","1312","91208","POL"
"3620","1312","91210","POL"
"3621","1312","90041","POL"
"3622","1312","90050","POL"
"3623","1312","91205","POL"
"3624","1312","91206","POL"
"3625","1312","91207","POL"
"3626","1312","91209","POL"
"3627","1312","91221","POL"
"3628","1312","91225","POL"
"3629","1312","91226","POL"
"3630","1313","32004","POL"
"3631","1313","32081","POL"
"3632","1313","32082","POL"
"3633","1313","32227","POL"
"3634","1313","32233","POL"
"3635","1313","32240","POL"
"3636","1313","32250","POL"
"3637","1313","32266","POL"
"3638","1313","32224","POL"
"3639","1313","32245","POL"
"3640","1313","32246","POL"
"3641","1313","32255","POL"
"3642","1313","32256","POL"
"3643","1313","32260","POL"
"3644","1314","35209","POL"
"3645","1314","35216","POL"
"3646","1314","35219","POL"
"3647","1314","35223","POL"
"3648","1314","35229","POL"
"3649","1314","35243","POL"
"3650","1314","35259","POL"
"3651","1314","35266","POL"
"3652","1314","35007","POL"
"3653","1314","35124","POL"
